,pm25,pm10,temp,rh,co,Date
141,21.1729425,56.58523031,33.26683752,30.93579753,1.116442385,06-12-2020 15:00
142,20.51415408,56.39356844,32.99725036,33.15556437,1.26763777,06-12-2020 16:00
143,28.2967703,66.34940965,31.89035895,41.6661912,1.545343057,06-12-2020 17:00
144,42.61747227,90.6577522,29.83292148,53.34060404,1.962518033,06-12-2020 18:00
145,69.6024033,159.7308489,28.00160189,62.18627046,2.831413541,06-12-2020 19:00
146,78.72527312,182.0760851,26.49653367,65.68279628,3.066566545,06-12-2020 20:00
147,57.61166336,112.158943,25.26491323,66.48306359,2.121913941,06-12-2020 21:00
148,57.29354791,101.0449772,24.5244022,64.75030491,1.21010394,06-12-2020 22:00
149,67.51187717,120.9324967,24.26312894,66.04575125,1.916946992,06-12-2020 23:00
150,69.74368656,125.3279018,23.49945013,70.55900038,1.733670041,07-12-2020 00:00
151,70.18485598,117.3243431,22.58107424,74.0002593,1.657821909,07-12-2020 01:00
152,67.58515323,113.9116545,21.96789167,77.34056566,1.70984291,07-12-2020 02:00
153,71.30005767,119.2085737,21.65433189,77.78516384,1.276729893,07-12-2020 03:00
154,68.09943766,114.7311923,21.70678392,77.76958919,1.141926426,07-12-2020 04:00
155,63.81857984,98.20653929,22.03777379,77.22901831,0.673322352,07-12-2020 05:00
156,53.7829047,91.32700296,22.60481512,72.76542724,0.749469803,07-12-2020 06:00
157,45.79824744,80.15806355,23.39917865,67.13831677,0.764531727,07-12-2020 07:00
158,43.10470322,75.42685768,25.13602283,62.51158292,0.601152119,07-12-2020 08:00
159,48.43469279,100.5590177,27.57528685,53.00039452,0.696833103,07-12-2020 09:00
160,52.34038076,114.9443379,30.0663059,46.58544589,0.81509618,07-12-2020 10:00
161,44.3046914,106.7439216,32.70391781,42.25003038,1.167086557,07-12-2020 11:00
162,32.99130325,77.06841916,33.90612431,38.25062195,1.166223631,07-12-2020 12:00
163,26.60787395,63.30833246,34.13016114,38.12005978,1.187841213,07-12-2020 13:00
164,24.78194646,58.85580852,34.32461579,36.54401218,1.444497328,07-12-2020 14:00
165,27.84481289,64.5127605,34.0630478,39.25558013,1.211887459,07-12-2020 15:00
166,31.42216813,67.58298079,33.43361565,41.93464207,1.321028246,07-12-2020 16:00
167,43.27490993,85.08358969,31.89519161,46.43084685,1.247456512,07-12-2020 17:00
168,52.41523037,107.6871319,29.57849256,53.29125797,1.54669459,07-12-2020 18:00
169,48.8117535,108.7578885,27.87180825,55.96867124,2.41974923,07-12-2020 19:00
170,76.84977177,199.4017601,26.73194356,61.0781503,3.429961164,07-12-2020 20:00
171,71.44518217,156.2732878,26.34593292,61.40910314,2.982174951,07-12-2020 21:00
172,68.60696398,144.6189445,25.43919234,63.55767559,2.300338803,07-12-2020 22:00
173,61.32846774,119.8766145,24.01122036,68.0779315,1.82976276,07-12-2020 23:00
174,59.20486316,107.8178062,23.05520301,70.43550648,1.655000746,08-12-2020 00:00
175,59.61987505,110.2399769,22.41214052,71.4353491,2.062973821,08-12-2020 01:00
176,60.68133949,103.6178499,22.23166358,72.88659055,1.537222058,08-12-2020 02:00
177,63.56294267,107.1691085,21.8675115,74.17264362,1.20552841,08-12-2020 03:00
178,64.01001874,108.8673829,21.99630146,71.28923608,1.053101231,08-12-2020 04:00
179,62.17234208,111.0974836,22.66534014,67.11591699,1.023269951,08-12-2020 05:00
180,55.63257436,102.6651001,23.06567026,63.94272591,1.209778909,08-12-2020 06:00
181,55.47814693,95.16333478,23.6598395,63.87904587,1.062804369,08-12-2020 07:00
182,59.87959301,104.0366324,25.61494141,59.74277597,0.987416267,08-12-2020 08:00
183,63.85092765,120.5520604,28.07303649,51.06694076,1.027449082,08-12-2020 09:00
184,45.21644141,94.6208358,30.33086247,45.70133076,1.175370545,08-12-2020 10:00
185,42.60066102,87.8451298,32.09983869,43.86320006,1.040939951,08-12-2020 11:00
186,33.27407792,77.24001611,33.16092381,41.80263764,1.068515525,08-12-2020 12:00
187,30.07200233,65.77989089,33.70931317,40.99616953,0.992993339,08-12-2020 13:00
188,26.94880764,61.74126495,34.15346476,41.4596981,1.135289831,08-12-2020 14:00
189,29.20743777,67.39766492,34.45582548,41.02733528,1.088319082,08-12-2020 15:00
190,37.82789892,82.86880037,33.41261916,46.37349276,1.029265786,08-12-2020 16:00
191,37.62512379,82.26473854,31.61507483,52.84933674,0.957741041,08-12-2020 17:00
192,49.16490545,100.8266471,29.99477102,54.80689625,2.082726893,08-12-2020 18:00
193,82.51930108,193.503619,28.67802283,62.17038889,3.237324878,08-12-2020 19:00
194,88.17848615,205.764451,27.3345323,66.2413393,3.230082648,08-12-2020 20:00
195,66.21949539,133.1137612,26.11876851,67.42794818,2.515372607,08-12-2020 21:00
196,56.71558543,119.1867024,25.83545239,65.34329115,2.295310016,08-12-2020 22:00
197,64.48483712,126.0310139,24.95450074,69.60738187,1.991662702,08-12-2020 23:00
198,57.24793477,94.74362125,23.85030248,73.72279968,1.187699311,09-12-2020 00:00
199,57.40910278,99.03760977,23.4081282,74.55504029,1.070030287,09-12-2020 01:00
200,71.47205489,122.2441492,23.43144007,72.44118461,0.897028869,09-12-2020 02:00
201,83.45408539,139.1814577,23.73587404,71.8404817,0.952422639,09-12-2020 03:00
202,92.02908573,147.7522562,23.90859779,74.34136192,0.88271535,09-12-2020 04:00
203,58.50853467,94.78812222,24.34877213,72.28613183,0.867118942,09-12-2020 05:00
204,54.90505148,96.5169995,25.01309317,70.42861814,1.294123893,09-12-2020 06:00
