,pm25,pm10,temp,rh,co,Date
116,40.88979633,105.5578028,42.11899378,36.14594365,0.383570094,15-11-2020 15:00
117,37.49620511,103.831159,38.61913712,41.76224632,0.374520944,15-11-2020 16:00
118,36.6602361,99.91478851,33.77764958,54.89188858,0.31885908,15-11-2020 17:00
119,43.31520562,101.8535909,31.33107465,63.15524435,0.324117286,15-11-2020 18:00
120,50.27464427,117.3556565,31.01405305,61.5215906,0.300572731,15-11-2020 19:00
121,70.97142699,149.0975376,30.68081457,61.92183138,0.348040568,15-11-2020 20:00
122,72.62009628,150.505627,30.32692967,61.15220847,0.352785022,15-11-2020 21:00
123,79.91740257,175.9662223,30.19628109,62.27291271,0.372476913,15-11-2020 22:00
124,59.28857535,131.9986599,29.63060557,59.68492576,0.32249248,15-11-2020 23:00
125,37.48559762,78.20678259,29.63061102,56.60906675,0.279389969,16-11-2020 00:00
126,33.8255078,73.6797643,29.4491579,57.50003138,0.276774015,16-11-2020 01:00
127,30.83783019,63.8417139,28.94342747,61.1868452,0.322502823,16-11-2020 02:00
128,44.82135735,98.03214098,28.48154594,64.58262377,0.362213417,16-11-2020 03:00
129,62.34138434,126.1612368,28.25776909,66.43855189,0.347555904,16-11-2020 04:00
130,51.57319261,100.0390552,27.62998616,66.58062179,0.328003578,16-11-2020 05:00
131,54.43825782,117.6907702,27.57062211,68.24851004,0.344025219,16-11-2020 06:00
132,85.16062801,189.1914582,28.13710426,66.41521516,0.354497829,16-11-2020 07:00
133,90.82429978,196.8927305,31.01270704,57.43746353,0.316866547,16-11-2020 08:00
134,62.69187868,155.3273338,34.43806081,48.03104717,0.267494244,16-11-2020 09:00
135,46.13243379,125.9717026,38.09590374,38.27548572,0.266748746,16-11-2020 10:00
136,41.97362808,109.868803,40.23769811,34.22860949,0.262343383,16-11-2020 11:00
137,44.65076928,121.0625647,42.32531947,31.20336978,0.275375217,16-11-2020 12:00
138,36.75414338,98.20827608,43.72301549,28.87861009,0.288410128,16-11-2020 13:00
139,36.60153005,115.1423341,44.05585164,29.29821224,0.34428868,16-11-2020 14:00
140,43.75917565,126.4700571,42.06137114,34.19431871,0.382416047,16-11-2020 15:00
141,45.60651016,121.6907892,37.94389345,41.71392838,0.314202195,16-11-2020 16:00
142,59.25797079,142.3654861,33.74882149,52.93229648,0.275203777,16-11-2020 17:00
143,57.92594941,146.8728494,31.97540294,55.30267469,0.288715732,16-11-2020 18:00
